business_name,official_website,emails,phones,address,extraction_method,confidence,pages_visited,social_linkedin,social_facebook,social_instagram,social_twitter,social_youtube,social_github,errors,provenance
,https://www.quantagpllcsuite300greenwichct.com,,,"777 West Putnam Avenue, Suite 300, Greenwich, CT",HTTP,0.0,https://www.quantagpllcsuite300greenwichct.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.markquasneysuite600siouxfallssd.com,,,"150 E. 4th Place, Suite 600, SIOUX FALLS, SD",Merged,0.0,https://www.jacobquasneysuite600siouxfallssd.com; https://www.markquasneysuite600siouxfallssd.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.psquaredcaymangppobox709grandcaymane9.com,,,"Willow House, P.O. Box 709, Grand Cayman, E9",HTTP,0.0,https://www.psquaredcaymangppobox709grandcaymane9.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.maximeprovostsuitec900montreala8.com,,,"1001, SUITE C-900, MONTREAL, A8",HTTP,0.0,https://www.maximeprovostsuitec900montreala8.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.johnprinceunit107lakebluffil.com,,,"28835 North Herky Dr., Unit 107, Lake Bluff, IL",HTTP,0.0,https://www.johnprinceunit107lakebluffil.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.markquick293lesmillroadtoronto.com,,,"293 Lesmill Road, 293 Lesmill Road, Toronto, US",HTTP,0.0,https://www.markquick293lesmillroadtoronto.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.nikhilpuri1850nw69thavenueplantation.com,,,"1850 NW 69th Avenue, 1850 NW 69th Avenue, Plantation, US",HTTP,0.0,https://www.nikhilpuri1850nw69thavenueplantation.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.allisonpylesbrandonmsbrandonms.com,,,"104 Chalet Strasse, Brandon MS, Brandon, MS",HTTP,0.0,https://www.allisonpylesbrandonmsbrandonms.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.kirkpulleysuite620lakeoswegoor.com,,,"5885 Meadows Road, Suite 620, Lake Oswego, OR",HTTP,0.0,https://www.kirkpulleysuite620lakeoswegoor.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.randypruittsuite300oklahomacityok.com,,,"6701 N. BROADWAY EXTENSION, SUITE 300, OKLAHOMA CITY, OK",HTTP,0.0,https://www.randypruittsuite300oklahomacityok.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.peterprovenzano192blancaavetampa.com,,,"192 Blanca Ave, 192 Blanca Ave, Tampa, US",HTTP,0.0,https://www.peterprovenzano192blancaavetampa.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.quattroadvisorsllc3495butlerstreetpittsburgh.com,,,"3495 Butler Street, 3495 Butler Street, Pittsburgh, US",HTTP,0.0,https://www.quattroadvisorsllc3495butlerstreetpittsburgh.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.brianpurcellsuite230charlottenc.com,,,"4014 Monroe Road, Suite 230, Charlotte, NC",HTTP,0.0,https://www.brianpurcellsuite230charlottenc.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.projectlevelmanagementcompanyllcsuite2900chicagoil.com,,,"200 East Randolph Street, Suite 2900, Chicago, IL",Merged,0.0,https://www.projectlevelgplpsuite2900chicagoil.com; https://www.projectlevelmanagementcompanyllcsuite2900chicagoil.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.danielpriestleycaribbeanplazagrandcaymane9.com,,,"Priestleys Limited, Caribbean Plaza, Grand Cayman, E9",HTTP,0.0,https://www.danielpriestleycaribbeanplazagrandcaymane9.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.prologislppier1bay1sanfrancisco.com,,,"Pier 1 Bay 1, Pier 1 Bay 1, San Francisco, US",HTTP,0.0,https://www.prologislppier1bay1sanfrancisco.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.thomasprice45rockefellerplazanewyorkny.com,,,"c/o J. Stern & Co., 45 Rockefeller Plaza, New York, NY",HTTP,0.0,https://www.thomasprice45rockefellerplazanewyorkny.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.joshprocaccisuite501bocaratonfl.com,,,"IPCP Southeast Industrial Fund II, Suite 501, Boca Raton, FL",HTTP,0.0,https://www.joshprocaccisuite501bocaratonfl.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.robertputnam287waltonavebronx.com,,,"287 WALTON AVE, 287 WALTON AVE, BRONX, US",HTTP,0.0,https://www.robertputnam287waltonavebronx.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.arunpuri2ndfloorsummitnj.com,,,"25 Union Place, 2nd Floor, Summit, NJ",HTTP,0.0,https://www.arunpuri2ndfloorsummitnj.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.quantixcommoditieslpsuiteagreenwichct.com,,,"16 Old Track Road, Suite A, Greenwich, CT",Merged,0.0,https://www.quantixcommoditiesalphagpllcsuiteagreenwichct.com; https://www.quantixcommoditieslpsuiteagreenwichct.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.principiaglobalgpllc2982grandavenuemiami.com,,,"2982 Grand Avenue, 2982 Grand Avenue, Miami, US",Merged,0.0,https://www.principiaglobalcapitalllc2982grandavenuemiami.com; https://www.principiaglobalgpllc2982grandavenuemiami.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.larryquier2511corporatewaypalmetto.com,,,"2511 Corporate Way, 2511 Corporate Way, Palmetto, US",HTTP,0.0,https://www.larryquier2511corporatewaypalmetto.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.primestoragefundiiigpllc395broadwaysaratogaspringsny.com,,,"395 Broadway, 395 Broadway, Saratoga Springs, NY",Merged,0.0,https://www.primegroupholdingsllc395broadwaysaratogaspringsny.com; https://www.primestoragefundiiigpllc395broadwaysaratogaspringsny.com; https://www.primestoragefundiiimanagementllc395broadwaysaratogaspringsny.com; https://www.relatedcontrolpersonprimegroupholdingsllc395broadwaysaratogaspringsny.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.promeritumemgpltdsouthchurchstreetgrandcaymane9.com,,,"Maples Corporate Services Limited, South Church Street, Grand Cayman, E9",Merged,0.0,https://www.promeritumcapitalltdsouthchurchstreetgrandcaymane9.com; https://www.promeritumemgpltdsouthchurchstreetgrandcaymane9.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.prisaiiifeederbrmanagerllcfloor14newarknj.com,,,"655 Broad Street, Floor 14, Newark, NJ",Merged,0.0,https://www.prisaiiifeederbrmanagerllcfloor14newarknj.com; https://www.prisaiiipooledrmanagerllcfloor14newarknj.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.prossimaventuresllc35east84thstreetnewyork.com,,,"35 East 84th Street, 35 East 84th Street, New York, US",HTTP,0.0,https://www.prossimaventuresllc35east84thstreetnewyork.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.adeelqalbanifl17newyorkny.com,,,"150 EAST 58TH STREET, FL 17, NEW YORK, NY",HTTP,0.0,https://www.adeelqalbanifl17newyorkny.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.stevenpuccinelli32ndfloornewyorkny.com,,,"65 East 55th Street, 32nd Floor, New York, NY",HTTP,0.0,https://www.stevenpuccinelli32ndfloornewyorkny.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.zacprutzman2921vallejostreetsanfrancisco.com,,,"2921 Vallejo Street, 2921 Vallejo Street, San Francisco, US",HTTP,0.0,https://www.zacprutzman2921vallejostreetsanfrancisco.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.proterrarealestatelpsuite4100minneapolismn.com,,,"33 South Sixth Street, Suite 4100, Minneapolis, MN",Merged,0.0,https://www.proterraacretraderfarmlandfundgpllcsuite4100minneapolismn.com; https://www.proterraacretraderfarmlandfundgplpsuite4100minneapolismn.com; https://www.proterranetleasefundgpllcsuite4100minneapolismn.com; https://www.proterranetleasefundgplpsuite4100minneapolismn.com; https://www.proterrarealestatelpsuite4100minneapolismn.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.jonprimesuite250portsmouthnh.com,,,"273 Corporate Drive, Suite 250, Portsmouth, NH",HTTP,0.0,https://www.jonprimesuite250portsmouthnh.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.quadrancecapitalpartnersllcsuite700miamifl.com,,,"601 Brickell Key Drive, Suite 700, Miami, FL",Merged,0.0,https://www.quadrancecapitalgpllcsuite700miamifl.com; https://www.quadrancecapitalpartnersllcsuite700miamifl.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.jarretprussininc1bankstreetstamfordct.com,,,"c/o DreamFi, Inc. 1 Bank Street, Stamford, CT",HTTP,0.0,https://www.jarretprussininc1bankstreetstamfordct.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.liqingsuite110hartsdaleny.com,,,"280 N. Central Avenue, Suite 110, Hartsdale, NY",HTTP,0.0,https://www.liqingsuite110hartsdaleny.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.xiaoqiusuite210irvineca.com,,,"1 Park Plaza, Suite 210, Irvine, CA",HTTP,0.0,https://www.xiaoqiusuite210irvineca.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.qiminggpixbllcthelandmarkcentralk3.com,,,"4205-4206, The Landmark, Central, K3",HTTP,0.0,https://www.qiminggpixbllcthelandmarkcentralk3.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.principaluspropertygpllc711highstreetdesmoines.com,,,"711 HIGH STREET, 711 HIGH STREET, DES MOINES, US",Merged,0.0,https://www.principalrealestateinvestorsllc711highstreetdesmoines.com; https://www.principaluspropertycaymanfeederfundgpllc711highstreetdesmoines.com; https://www.principaluspropertygpllc711highstreetdesmoines.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.christianpuscasiusuite1985austintx.com,,,"515 CONGRESS AVE, SUITE 1985, AUSTIN, TX",HTTP,0.0,https://www.christianpuscasiusuite1985austintx.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.quberesearchtechnologieslimitedpobox1141londonx0.com,,,"9 Bressenden Place, PO Box 1141, London, X0",HTTP,0.0,https://www.quberesearchtechnologieslimitedpobox1141londonx0.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.williampridgen1837commonsnorthdrivetuscaloosa.com,,,"1837 Commons North Drive, 1837 Commons North Drive, Tuscaloosa, US",HTTP,0.0,https://www.williampridgen1837commonsnorthdrivetuscaloosa.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.geraldproehl322sandiegoca.com,,,"3525 DEL MAR HEIGHTS RD., #322, SAN DIEGO, CA",HTTP,0.0,https://www.geraldproehl322sandiegoca.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.jeffreyquake3rdfloorstamfordct.com,,,"262 HARBOR DRIVE, 3RD FLOOR, STAMFORD, CT",HTTP,0.0,https://www.jeffreyquake3rdfloorstamfordct.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.stephenprince22ndfloornewyorkny.com,,,"TETRAGON CREDIT INCOME PARTNERS V LTD., 22ND FLOOR, NEW YORK, NY",HTTP,0.0,https://www.stephenprince22ndfloornewyorkny.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.qemcivgpllcsuite3600houstontx.com,,,"800 CAPITOL STREET, SUITE 3600, HOUSTON, TX",HTTP,0.0,https://www.qemcivgpllcsuite3600houstontx.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.bradprosek7thfloorbrooklynny.com,,,"c/o Epikast Inc., 7th Floor, Brooklyn, NY",HTTP,0.0,https://www.bradprosek7thfloorbrooklynny.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.primefinancecmbsopportunitiesthmanagerllcsuite1700sanfranciscoca.com,,,"600 Montgomery Street, Suite 1700, San Francisco, CA",HTTP,0.0,https://www.primefinancecmbsopportunitiesthmanagerllcsuite1700sanfranciscoca.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.josephputney22521gatewaycenterdriveclarksburg.com,,,"22521 Gateway Center Drive, 22521 Gateway Center Drive, Clarksburg, US",HTTP,0.0,https://www.josephputney22521gatewaycenterdriveclarksburg.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.primegenesisiipesecondariesgpsarlruelouhemmersenningerbergn4.com,,,"8, rue Lou Hemmer, Senningerberg, N4",HTTP,0.0,https://www.primegenesisiipesecondariesgpsarlruelouhemmersenningerbergn4.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.qacapitalllcsuite100westportct.com,,,"8 Wright Street, Suite 100, Westport, CT",HTTP,0.0,https://www.qacapitalllcsuite100westportct.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.andrewputtermansuite600losangelesca.com,,,"11100 Santa Monica BLVD., Suite 600, Los Angeles, CA",HTTP,0.0,https://www.andrewputtermansuite600losangelesca.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.lukeproskinesuite200menloparkca.com,,,"c/o Makena Capital, Suite 200, Menlo Park, CA",HTTP,0.0,https://www.lukeproskinesuite200menloparkca.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.erinpricewright1178cherryavenuesanbruno.com,,,"1178 Cherry Avenue, 1178 Cherry Avenue, San Bruno, US",HTTP,0.0,https://www.erinpricewright1178cherryavenuesanbruno.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.timothyproscholdsuite302menloparkca.com,,,"885 Oak Grove Avenue, Suite 302, Menlo Park, CA",HTTP,0.0,https://www.timothyproscholdsuite302menloparkca.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.primemoverslabgpivllc1761miamifl.com,,,"2121 Biscayne Blvd, #1761, Miami, FL",Merged,0.0,https://www.primemoversgpivllc1761miamifl.com; https://www.primemoverslabgpivllc1761miamifl.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.robertprinceonenyalafarmsroadwestportct.com,,,"Bridgewater Associates, One Nyala Farms Road, Westport, CT",HTTP,0.0,https://www.robertprinceonenyalafarmsroadwestportct.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.qbctower2developmentllcsuite1800chicagoil.com,,,"150 N. Riverside Plaza, Suite 1800, Chicago, IL",HTTP,0.0,https://www.qbctower2developmentllcsuite1800chicagoil.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.pwvfundigpllc314lyttonave200paloalto.com,,,"314 Lytton Ave #200, 314 Lytton Ave #200, Palo Alto, US",HTTP,0.0,https://www.pwvfundigpllc314lyttonave200paloalto.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.morrisprychidny3002130adelaidestreetwesttoronto.com,,,"3002 - 130 Adelaide Street West, 3002 - 130 Adelaide Street West, Toronto, US",HTTP,0.0,https://www.morrisprychidny3002130adelaidestreetwesttoronto.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.josephprovenzano14921chestnutstreetwestminster.com,,,"14921 Chestnut Street, 14921 Chestnut Street, Westminster, US",HTTP,0.0,https://www.josephprovenzano14921chestnutstreetwestminster.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.principalenhancedpropertyfundgpllc801grandavenuedesmoines.com,,,"801 GRAND AVENUE, 801 GRAND AVENUE, DES MOINES, US",Merged,0.0,https://www.principalenhancedpropertyfundgpllc801grandavenuedesmoines.com; https://www.principalenhancedpropertyfundlp801grandavenuedesmoines.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.omarqarshi1500berkeleyca.com,,,"200 California Hall, #1500, Berkeley, CA",HTTP,0.0,https://www.omarqarshi1500berkeleyca.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.chetanputtaguntaste7117doverde.com,,,"1111B S Governors Ave, STE 7117, Dover, DE",HTTP,0.0,https://www.chetanputtaguntaste7117doverde.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.christopherpucillosuite320jupiterfl.com,,,"110 Front Street, Suite 320, Jupiter, FL",HTTP,0.0,https://www.christopherpucillosuite320jupiterfl.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.michaelpugatchsuite1700bostonma.com,,,"C/O HARBOURVEST PARTNERS, SUITE 1700, BOSTON, MA",HTTP,0.0,https://www.michaelpugatchsuite1700bostonma.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.protocapitalllc43chelseastreetcharlestown.com,,,"43 Chelsea Street, 43 Chelsea Street, Charlestown, US",HTTP,0.0,https://www.protocapitalllc43chelseastreetcharlestown.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.pzenainvestmentmanagementllc8thfloornewyorkny.com,,,"320 Park Avenue, 8th Floor, New York, NY",Merged,0.0,https://www.napzenafinancialservicesllc8thfloornewyorkny.com; https://www.pzenainvestmentmanagementllc8thfloornewyorkny.com; https://www.richardpzena8thfloornewyorkny.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.michaelpuorro80eastjerichoturnpikemineola.com,,,"80 East Jericho Turnpike, 80 East Jericho Turnpike, Mineola, US",HTTP,0.0,https://www.michaelpuorro80eastjerichoturnpikemineola.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.jeremyprimer28thfloornewyorkny.com,,,"c/o Tilden Park Associates I LLC, 28th Floor, New York, NY",HTTP,0.0,https://www.jeremyprimer28thfloornewyorkny.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.kunqianchaoyangdistrictbeijingf4.com,,,"1701-1702, Chaoyang District, Beijing, F4",HTTP,0.0,https://www.kunqianchaoyangdistrictbeijingf4.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.llcproofpointcapitalfundigp138waverlycirclephoenixville.com,,,"138 Waverly Circle, 138 Waverly Circle, Phoenixville, US",Merged,0.0,https://www.llcproofpointcapitalfundigp138waverlycirclephoenixville.com; https://www.lpproofpointcapitalfundigp138waverlycirclephoenixville.com,,,,,,,HTTP homepage failed: Failed after 2 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
